C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\w3c\dom\html\HTMLQuoteElement.java,103.54,0.24,1.85,1,1.85,13,114,57.42,1468.47,0.5,12.88
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\w3c\dom\html\HTMLLinkElement.java,104.48,0.24,13.85,15,0.92,24,114,49.49,1468.47,0.43,12.88
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\apache\xerces\dom\events\MutationEventImpl.java,101.72,0.23,3.51,3,1.17,2,114,32.33,1468.47,0.28,12.88
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\apache\wml\dom\WMLBElementImpl.java,91.49,0.21,35.59,35,1.02,36,36,34.58,1237.09,0.96,34.36
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\apache\xerces\validators\common\CMStateSet.java,52.3,0.12,0,0,0,1,1,0,0,0,0
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\apache\xerces\validators\datatype\RecurringDurationDatatypeValidator.java,63.06,0.14,8.38,8,1.05,8,19,12.43,144.57,0.65,7.61
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\xml\sax\SAXNotSupportedException.java,68.73,0.16,4.49,4,1.12,11,30,18.88,273.06,0.63,9.1
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\w3c\dom\html\HTMLObjectElement.java,114.16,0.26,24.38,27,0.9,22,114,59.15,1468.47,0.52,12.88
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\w3c\dom\html\HTMLDocument.java,97.54,0.22,24.34,26,0.94,24,114,55.02,1468.47,0.48,12.88
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\apache\wml\dom\WMLDoElementImpl.java,83.24,0.19,35.37,35,1.01,36,36,34.38,1237.09,0.96,34.36
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\apache\xerces\readers\UTF8Reader.java,30.39,0.07,4.34,4,1.08,6,7,4.64,26.61,0.66,3.8
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\apache\html\dom\HTMLAppletElementImpl.java,106.57,0.24,10.93,11,0.99,19,43,30.28,901.5,0.7,20.97
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\apache\xerces\validators\datatype\QNameDatatypeValidator.java,45.73,0.1,10.29,10,1.03,9,19,12.97,144.57,0.68,7.61
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\apache\xerces\dom\events\EventImpl.java,68.78,0.16,0,0,0,1,1,0,0,0,0
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\w3c\dom\html\HTMLModElement.java,89.48,0.2,2.67,2,1.33,17,114,38.44,1468.47,0.34,12.88
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\apache\xerces\dom\DOMImplementationImpl.java,95.09,0.22,1.82,1,1.82,2,2,0.82,1.65,0.41,0.82
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\apache\xerces\validators\datatype\AbstractDatatypeValidator.java,66.79,0.15,8.27,8,1.03,11,19,12.9,144.57,0.68,7.61
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\apache\xerces\utils\regex\Op.java,39.88,0.09,0,0,0,1,1,0,0,0,0
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\w3c\dom\traversal\DocumentTraversal.java,80.69,0.18,4.66,4,1.17,10,114,41.65,1468.47,0.37,12.88
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\xml\sax\InputSource.java,91.48,0.21,3.54,3,1.18,6,30,18.52,273.06,0.62,9.1
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\apache\xerces\readers\DefaultEntityHandler.java,59.57,0.14,3.42,3,1.14,4,10,6.68,31.24,0.67,3.12
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\w3c\dom\DOMImplementation.java,99.43,0.23,25.47,28,0.91,24,114,52.49,1468.47,0.46,12.88
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\apache\wml\dom\WMLFieldsetElementImpl.java,88.35,0.2,35.66,35,1.02,36,36,34.73,1237.09,0.96,34.36
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\apache\xerces\validators\common\GrammarResolverImpl.java,44.4,0.1,1.98,1,1.98,2,2,0.98,1.95,0.49,0.97
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\xml\sax\HandlerBase.java,82.37,0.19,14.37,15,0.96,15,30,22.32,273.06,0.74,9.1
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\apache\xerces\dom\DeepNodeListImpl.java,84.07,0.19,1.81,1,1.81,1,1,0,0,0,0
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\apache\html\dom\HTMLDOMImplementationImpl.java,84.59,0.19,0,0,0,1,1,0,0,0,0
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\w3c\dom\html\HTMLBaseFontElement.java,81.7,0.19,10.49,11,0.95,24,114,39.2,1468.47,0.34,12.88
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\apache\xerces\utils\HexBin.java,81.49,0.19,0,0,0,1,1,0,0,0,0
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\apache\xerces\readers\XCatalog.java,99.52,0.23,1.91,1,1.91,2,32,15.5,275.66,0.48,8.61
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\apache\wml\WMLTrElement.java,87.08,0.2,31.12,32,0.97,32,38,33.6,1047.71,0.88,27.57
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\w3c\dom\html\HTMLDivElement.java,88.44,0.2,16.11,17,0.95,24,114,41.97,1468.47,0.37,12.88
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\apache\html\dom\HTMLCollectionImpl.java,112.76,0.26,0,0,0,1,1,0,0,0,0
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\apache\xerces\framework\XMLDocumentScanner.java,52.77,0.12,1.98,1,1.98,2,2,0.98,1.96,0.49,0.98
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\apache\xerces\dom\DeferredNode.java,76.85,0.18,6.92,7,0.99,6,114,28.94,1468.47,0.25,12.88
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\apache\html\dom\HTMLBaseElementImpl.java,113.02,0.26,29.81,31,0.96,29,43,35.88,901.5,0.83,20.97
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\w3c\dom\EntityReference.java,76.14,0.17,18.9,21,0.9,24,114,46.84,1468.47,0.41,12.88
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\apache\wml\WMLTableElement.java,87.87,0.2,23.93,25,0.96,33,38,31.54,1047.71,0.83,27.57
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\apache\wml\dom\WMLAccessElementImpl.java,88.52,0.2,35.65,35,1.02,36,36,34.72,1237.09,0.96,34.36
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\apache\xerces\dom\DeferredDocumentImpl.java,62.53,0.14,4.39,4,1.1,5,10,6.66,31.24,0.67,3.12
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\apache\html\dom\HTMLBRElementImpl.java,107.73,0.25,28.5,29,0.98,29,43,35.44,901.5,0.82,20.97
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\w3c\dom\html\HTMLSelectElement.java,95.38,0.22,18.78,21,0.89,24,114,57.56,1468.47,0.5,12.88
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\apache\wml\dom\WMLIElementImpl.java,91.51,0.21,35.59,35,1.02,36,36,34.58,1237.09,0.96,34.36
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\apache\wml\dom\WMLPElementImpl.java,86.46,0.2,35.58,35,1.02,36,36,34.6,1237.09,0.96,34.36
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\apache\xml\serialize\XHTMLSerializer.java,35.02,0.08,4.62,4,1.16,5,5,3.63,17.88,0.73,3.58
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\apache\xerces\utils\Hash2intTable.java,39.3,0.09,0,0,0,1,1,0,0,0,0
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\apache\xerces\framework\XMLDTDScanner.java,53.81,0.12,1.98,1,1.98,2,2,0.98,1.96,0.49,0.98
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\w3c\dom\html\HTMLIFrameElement.java,91.72,0.21,17.28,19,0.91,24,114,43.52,1468.47,0.38,12.88
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\apache\xerces\readers\XMLDeclRecognizer.java,69.36,0.16,3.68,3,1.23,4,7,4.93,18.64,0.7,2.66
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\apache\wml\dom\WMLBigElementImpl.java,91.58,0.21,35.59,35,1.02,36,36,34.57,1237.09,0.96,34.36
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\w3c\dom\html\HTMLMapElement.java,109.09,0.25,9.36,10,0.94,18,114,55.44,1468.47,0.49,12.88
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\w3c\dom\Attr.java,92.27,0.21,24.23,26,0.93,24,114,56.38,1468.47,0.49,12.88
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\xml\sax\helpers\AttributeListImpl.java,97.68,0.22,3.66,3,1.22,15,30,18.85,273.06,0.63,9.1
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\apache\xerces\dom\DeferredElementDefinitionImpl.java,55.3,0.13,10.21,10,1.02,11,16,11.59,108.55,0.72,6.78
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\apache\wml\dom\WMLTdElementImpl.java,91.52,0.21,35.57,35,1.02,36,36,34.58,1237.09,0.96,34.36
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\apache\xml\serialize\Encodings.java,97.47,0.22,0,0,0,1,1,0,0,0,0
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\apache\xerces\utils\NamespacesScope.java,50.58,0.12,0,0,0,1,1,0,0,0,0
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\apache\xerces\validators\datatype\StringDatatypeValidator.java,43.44,0.1,10.29,10,1.03,9,19,13.03,144.57,0.69,7.61
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\w3c\dom\html\HTMLFormElement.java,96.88,0.22,6.12,6,1.02,12,114,43.71,1468.47,0.38,12.88
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\apache\wml\WMLNoopElement.java,84.11,0.19,27.66,29,0.95,33,38,31.58,1047.71,0.83,27.57
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\apache\xerces\dom\RangeImpl.java,59.47,0.14,7.92,8,0.99,5,114,25.54,1468.47,0.22,12.88
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\xml\sax\SAXNotRecognizedException.java,66.87,0.15,3.69,3,1.23,11,30,18.74,273.06,0.62,9.1
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\apache\xerces\dom\DeferredAttrNSImpl.java,65.81,0.15,9.96,10,1,11,16,11.19,108.55,0.7,6.78
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\apache\xerces\framework\XMLContentSpec.java,74.18,0.17,3.47,3,1.16,6,7,4.68,31.97,0.67,4.57
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\apache\xerces\msg\ImplementationMessages.java,36.69,0.08,3.95,3,1.32,4,4,2.95,11.78,0.74,2.94
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\w3c\dom\html\HTMLHeadingElement.java,104.55,0.24,11.17,12,0.93,22,114,58.99,1468.47,0.52,12.88
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\apache\xerces\jaxp\SAXParserImpl.java,70.86,0.16,4.7,4,1.18,4,114,33.09,1468.47,0.29,12.88
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\javax\xml\parsers\SAXParserFactory.java,78.72,0.18,8.08,8,1.01,18,114,36.38,1468.47,0.32,12.88
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\apache\xerces\utils\regex\ParseException.java,71.6,0.16,0,0,0,1,1,0,0,0,0
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\apache\xml\serialize\ElementState.java,98.51,0.22,0,0,0,1,1,0,0,0,0
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\apache\xerces\validators\datatype\DatatypeMessageProvider.java,39.52,0.09,4.78,4,1.19,5,5,3.79,18.4,0.76,3.68
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\w3c\dom\html\HTMLImageElement.java,93.96,0.21,23.93,26,0.92,23,114,43.6,1468.47,0.38,12.88
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\apache\wml\dom\WMLSetvarElementImpl.java,89.63,0.2,35.63,35,1.02,36,36,34.63,1237.09,0.96,34.36
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\apache\wml\WMLAnchorElement.java,97.91,0.22,33.22,34,0.98,32,38,34.5,1047.71,0.91,27.57
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\apache\xerces\validators\common\SimpleContentModel.java,54.81,0.12,4.59,4,1.15,5,5,3.58,16.03,0.72,3.21
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\apache\wml\dom\WMLWmlElementImpl.java,91.52,0.21,35.57,35,1.02,36,36,34.58,1237.09,0.96,34.36
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\apache\xerces\dom\DeferredEntityImpl.java,65.4,0.15,4.44,4,1.11,9,16,11.7,108.55,0.73,6.78
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\w3c\dom\html\HTMLFieldSetElement.java,81.27,0.19,6.25,6,1.04,13,114,49.46,1468.47,0.43,12.88
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\apache\wml\WMLFieldsetElement.java,97.54,0.22,35.1,37,0.95,32,38,34.08,1047.71,0.9,27.57
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\apache\xerces\framework\Version.java,91.95,0.21,0,0,0,1,1,0,0,0,0
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\apache\xerces\dom\DocumentFragmentImpl.java,81.97,0.19,2.61,2,1.31,7,114,31.23,1468.47,0.27,12.88
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\apache\xerces\validators\common\CMNode.java,45.33,0.1,5.5,5,1.1,6,7,5.24,31.97,0.75,4.57
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\apache\html\dom\HTMLScriptElementImpl.java,100.25,0.23,2.76,2,1.38,3,7,4.55,15.58,0.65,2.23
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\w3c\dom\html\HTMLDListElement.java,75.69,0.17,11.62,12,0.97,24,114,39.17,1468.47,0.34,12.88
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\apache\xerces\validators\common\XMLContentModel.java,89.23,0.2,4.54,4,1.14,5,5,3.56,16.03,0.71,3.21
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\apache\xml\serialize\XMLSerializer.java,59.55,0.14,2.95,2,1.48,3,4,2.72,7.44,0.68,1.86
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\apache\html\dom\HTMLFontElementImpl.java,105.58,0.24,17.85,20,0.89,30,43,32.59,901.5,0.76,20.97
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\w3c\dom\CDATASection.java,84.26,0.19,19.07,21,0.91,24,114,47.88,1468.47,0.42,12.88
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\apache\xerces\validators\datatype\IDDatatypeValidator.java,67.06,0.15,8.14,8,1.02,11,19,11.88,144.57,0.63,7.61
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\apache\html\dom\HTMLTableCaptionElementImpl.java,106.11,0.24,26.46,27,0.98,30,43,34.89,901.5,0.81,20.97
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\apache\xerces\validators\common\DFAContentModel.java,80.88,0.18,3.59,3,1.2,5,5,3.37,16.03,0.67,3.21
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\apache\html\dom\HTMLLIElementImpl.java,116.91,0.27,29.93,31,0.97,29,43,36.18,901.5,0.84,20.97
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\apache\wml\WMLOptionElement.java,96.96,0.22,25.77,27,0.95,32,38,32.02,1047.71,0.84,27.57
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\apache\xerces\utils\ChunkyCharArray.java,57.84,0.13,3.5,3,1.17,3,10,5.16,31.24,0.52,3.12
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\apache\html\dom\HTMLHRElementImpl.java,111.94,0.25,32.47,35,0.93,29,43,35.96,901.5,0.84,20.97
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\apache\wml\dom\WMLAnchorElementImpl.java,88.29,0.2,35.65,35,1.02,36,36,34.72,1237.09,0.96,34.36
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\apache\wml\WMLImgElement.java,80.22,0.18,10.92,11,0.99,33,38,27.15,1047.71,0.71,27.57
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\w3c\dom\html\HTMLHRElement.java,88.45,0.2,25.87,28,0.92,23,114,43.52,1468.47,0.38,12.88
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\apache\html\dom\HTMLTableRowElementImpl.java,69.12,0.16,3.67,3,1.22,3,7,4.75,15.58,0.68,2.23
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\w3c\dom\html\HTMLButtonElement.java,100.05,0.23,11.61,12,0.97,21,114,50.03,1468.47,0.44,12.88
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\apache\xerces\readers\XMLEntityReaderFactory.java,64.28,0.15,3.73,3,1.24,5,7,4.93,18.64,0.7,2.66
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\apache\html\dom\HTMLTextAreaElementImpl.java,89.3,0.2,6.73,6,1.12,12,43,27.66,901.5,0.64,20.97
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\apache\xerces\readers\EBCDICRecognizer.java,36.33,0.08,3.73,3,1.24,5,7,5.01,18.64,0.72,2.66
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\apache\wml\WMLDoElement.java,107.63,0.25,32.61,35,0.93,31,38,33.15,1047.71,0.87,27.57
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\apache\xerces\dom\DeferredDocumentTypeImpl.java,75.84,0.17,9.67,10,0.97,11,16,11.87,108.55,0.74,6.78
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\w3c\dom\html\HTMLTableElement.java,100.55,0.23,2.92,2,1.46,3,3,1.92,5.76,0.64,1.92
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\w3c\dom\html\HTMLTableCellElement.java,100.76,0.23,28.21,31,0.91,23,114,50.3,1468.47,0.44,12.88
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\apache\wml\WMLRefreshElement.java,84.21,0.19,27.66,29,0.95,32,38,31.6,1047.71,0.83,27.57
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\apache\xerces\validators\common\XMLValidator.java,87.64,0.2,0,0,0,1,1,0,0,0,0
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\apache\html\dom\HTMLPreElementImpl.java,107.85,0.25,28.49,29,0.98,29,43,35.82,901.5,0.83,20.97
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\apache\xerces\validators\common\MixedContentModel.java,60.91,0.14,4.67,4,1.17,4,5,3.67,16.03,0.73,3.21
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\apache\wml\WMLBElement.java,93.14,0.21,32.98,34,0.97,32,38,34.37,1047.71,0.9,27.57
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\apache\xml\serialize\BaseMarkupSerializer.java,72.33,0.16,3.73,3,1.24,3,4,2.73,7.44,0.68,1.86
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\apache\xml\serialize\HTMLdtd.java,128.6,0.29,0,0,0,1,1,0,0,0,0
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\apache\html\dom\HTMLTableSectionElementImpl.java,81.62,0.19,3.64,3,1.21,3,7,4.76,15.58,0.68,2.23
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\apache\wml\dom\WMLEmElementImpl.java,91.45,0.21,35.57,35,1.02,36,36,34.58,1237.09,0.96,34.36
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\apache\wml\WMLUElement.java,91.22,0.21,33.03,34,0.97,32,38,34.38,1047.71,0.9,27.57
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\apache\xerces\dom\ProcessingInstructionImpl.java,103.89,0.24,0,0,0,1,1,0,0,0,0
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\w3c\dom\html\HTMLHtmlElement.java,103.47,0.24,29.19,32,0.91,23,114,45.8,1468.47,0.4,12.88
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\apache\xerces\dom\ElementNSImpl.java,77.13,0.18,2,1,2,2,2,1,2,0.5,1
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\w3c\dom\html\HTMLScriptElement.java,105.88,0.24,22.76,25,0.91,23,114,44.58,1468.47,0.39,12.88
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\apache\xerces\readers\XMLEntityReader.java,42.67,0.1,2.66,2,1.33,5,7,4.49,18.64,0.64,2.66
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\apache\wml\dom\WMLTemplateElementImpl.java,85.98,0.2,35.59,35,1.02,36,36,34.62,1237.09,0.96,34.36
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\w3c\dom\Document.java,84.61,0.19,27.51,29,0.95,24,114,52.96,1468.47,0.46,12.88
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\apache\html\dom\HTMLElementImpl.java,139.59,0.32,0,0,0,1,1,0,0,0,0
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\w3c\dom\html\HTMLPreElement.java,92.12,0.21,26.65,29,0.92,23,114,44.18,1468.47,0.39,12.88
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\apache\html\dom\HTMLBodyElementImpl.java,115.89,0.26,27.51,30,0.92,29,43,35.09,901.5,0.82,20.97
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\apache\xerces\utils\CharDataChunk.java,52.53,0.12,4.48,4,1.12,5,10,6.98,31.24,0.7,3.12
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\apache\xerces\utils\SymbolCache.java,32.14,0.07,0,0,0,1,1,0,0,0,0
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\apache\xerces\readers\UCSRecognizer.java,28.19,0.06,3.68,3,1.23,5,7,4.84,18.64,0.69,2.66
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\xml\sax\AttributeList.java,100.3,0.23,3.77,3,1.26,3,30,17.15,273.06,0.57,9.1
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\apache\wml\WMLPElement.java,90.86,0.21,25.26,26,0.97,32,38,32.62,1047.71,0.86,27.57
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\w3c\dom\html\HTMLLegendElement.java,100.46,0.23,9.75,10,0.98,15,114,58.47,1468.47,0.51,12.88
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\apache\xerces\validators\datatype\DoubleDatatypeValidator.java,52.96,0.12,11.23,11,1.02,10,19,13.45,144.57,0.71,7.61
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\apache\html\dom\HTMLModElementImpl.java,107.48,0.24,26.37,28,0.94,29,43,34.45,901.5,0.8,20.97
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\apache\wml\dom\WMLTrElementImpl.java,95.77,0.22,35.03,35,1,36,36,34.02,1237.09,0.95,34.36
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\apache\xerces\utils\XMLCharacterProperties.java,73.94,0.17,4.26,4,1.06,6,7,4.72,26.61,0.67,3.8
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\apache\wml\dom\WMLOneventElementImpl.java,92.72,0.21,35.55,35,1.02,36,36,34.55,1237.09,0.96,34.36
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\w3c\dom\traversal\NodeIterator.java,87.82,0.2,9.74,10,0.97,24,114,49.38,1468.47,0.43,12.88
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\apache\xerces\dom\EntityImpl.java,87.01,0.2,2.69,2,1.34,3,16,6.91,108.55,0.43,6.78
C:\Users\sherlock\Apach\xerces-1.2.0-src\xerces-1.2.0\src\org\w3c\dom\events\EventException.java,71.6,0.16,18.19,20,0.91,25,114,45.41,1468.47,0.4,12.88
